KEY , GAPS , MATCHES , ALL , OVERLAP_TYPE 
seq6_81-seq8_16,0.061910648,0.274876636,0.136066864,Bad Overlap
seq6_81-seq7_15,0.104008575,0.430355563,0.215734041,Bad Overlap
seq6_84-seq7_91,0.032857682,0.1364317,0,Bad Overlap
seq6_84-seq9_98,0.026615206,0.109413112,0.054257178,Bad Overlap
seq6_84-seq9_57,0.098597599,0.425736377,0.209964701,Bad Overlap
seq6_85-seq8_69,0.10401735,0.443770555,0,Bad Overlap
seq6_85-seq7_50,0.104760993,0.441728637,0.220400849,Bad Overlap
seq6_86-seq9_92,0.028502337,0.125798025,0.061490918,Bad Overlap
seq6_86-seq7_57,0.021323386,0.086824895,0.042909052,Bad Overlap
seq6_87-seq8_58,0.05551777,0.225939165,0.112041879,Bad Overlap
seq6_89-seq8_34,0.08323215,0.364909049,0.182844782,Bad Overlap
seq6_90-seq7_67,0.108193681,0.448890441,0,Bad Overlap
seq6_90-seq7_87,0.017244144,0.082398174,0.042963588,Bad Overlap
seq6_91-seq8_24,0.04052125,0.167795273,0.083033073,Bad Overlap
seq6_92-seq7_83,0.098037919,0,0,Bad Overlap
seq2_6-seq5_98,0.014699428,0.059001998,0.034083772,Bad Overlap
seq2_8-seq9_97,0.027566303,0.124656632,0.063219749,Bad Overlap
seq2_10-seq8_52,0.055638742,0.247621781,0.133808809,Bad Overlap
seq2_11-seq4_12,0.048536227,0.210393735,0.120969594,Bad Overlap
seq2_12-seq9_89,0.020223629,0.09027737,0.04651288,Bad Overlap
seq2_13-seq6_85,0.029398068,0.147387719,0.083649596,Bad Overlap
seq2_13-seq8_69,0.108437602,0.480819377,0.26082673,Bad Overlap
seq2_16-seq5_85,0.048678167,0.235209454,0.131113259,Bad Overlap
seq2_17-seq9_95,0.081322216,0.343350305,0.177233196,Bad Overlap
seq2_19-seq2_93,0.017359706,0.099891849,0.06779315,Good Overlap
seq2_19-seq4_75,0.10065353,0.525592245,0.314475006,Bad Overlap
seq2_20-seq2_91,0.116718512,0.620416239,0.413928062,Good Overlap
seq2_21-seq5_96,0.026821564,0.129955599,0.073284003,Bad Overlap
seq2_26-seq9_94,0.016794961,0.067650342,0.034826266,Bad Overlap
seq2_28-seq8_93,0.011057427,0.045385175,0.023734589,Bad Overlap
seq2_32-seq5_92,0.031562687,0.143705352,0.084366671,Bad Overlap
seq2_34-seq3_93,0.040732573,0.208424158,0.125242423,Bad Overlap
seq2_34-seq3_70,0.102992712,0.569044554,0.348411674,Bad Overlap
seq2_36-seq2_76,0.079930242,0.44399622,0.289312345,Good Overlap
seq2_37-seq8_80,0.051898894,0.227490176,0.121768986,Bad Overlap
seq2_38-seq4_85,0.048200992,0.245481472,0.13741349,Bad Overlap
seq2_38-seq7_90,0.057501005,0.260159759,0.135066645,Bad Overlap
seq2_38-seq9_31,0.122927962,0.477473301,0.263236628,Bad Overlap
seq2_40-seq2_56,0.019074762,0.113617502,0.070726507,Good Overlap
seq2_41-seq2_72,0.108530301,0.627891959,0.422292032,Good Overlap
seq2_42-seq7_43,0.066121512,0.347400641,0.189714782,Bad Overlap
seq2_43-seq2_65,0.073576106,0.375757281,0.249087156,Good Overlap
seq2_43-seq5_73,0.01536043,0.077534833,0.042532537,Bad Overlap
seq2_44-seq3_29,0.103082849,0.534925641,0.313218365,Bad Overlap
seq2_44-seq3_39,0.006362601,0.030542433,0.017821523,Bad Overlap
seq2_45-seq2_78,0.105497357,0.617180834,0.407536409,Good Overlap
seq2_45-seq5_51,0.088783326,0.442690041,0.249986828,Bad Overlap
seq2_45-seq2_93,0.116333914,0.605769811,0.400951574,Good Overlap
seq2_46-seq5_9,0.028116582,0.1310651,0.072550792,Bad Overlap
seq2_46-seq3_36,0.013963939,0.087305531,0.061459507,Bad Overlap
seq2_50-seq8_52,0.021580745,0.091655463,0.050300748,Bad Overlap
seq2_52-seq3_85,0.019326849,0.101936156,0.059715889,Bad Overlap
seq2_52-seq6_77,0.0273135,0.130487227,0.071570205,Bad Overlap
