KEY , GAPS , MATCHES , ALL , OVERLAP_TYPE 
seq1_73-seq7_81,0.077494488,0.299660182,0.168420117,Bad Overlap
seq1_73-seq8_75,0.084529041,0.320613726,0.172600989,Bad Overlap
seq1_74-seq9_76,0.13335476,0.482241081,0.261993025,Bad Overlap
seq1_74-seq5_24,0.036959858,0.133439188,0.078184161,Bad Overlap
seq1_74-seq9_32,0.025422432,0.08716551,0.04866966,Bad Overlap
seq1_76-seq8_89,0.105031373,0.406389239,0,Bad Overlap
seq1_76-seq6_47,0.01238373,0.048869157,0.029541968,Bad Overlap
seq1_76-seq7_69,0.011096407,0.043070001,0.024756762,Bad Overlap
seq1_77-seq5_86,0.016331925,0.069031819,0.040382021,Bad Overlap
seq1_78-seq4_16,0.028976122,0.119376969,0.071767166,Bad Overlap
seq1_79-seq6_75,0.029326386,0.110533743,0.061440866,Bad Overlap
seq1_80-seq2_96,0.085481521,0.362956237,0.22950796,Bad Overlap
seq1_80-seq7_92,0.060593871,0.249507463,0.141861281,Bad Overlap
seq1_81-seq5_66,0.046656042,0.174107251,0.101884987,Bad Overlap
seq1_81-seq8_27,0.046805556,0.156713682,0.082738969,Bad Overlap
seq1_81-seq5_63,0.004326812,0.017043767,0.009922089,Bad Overlap
seq1_83-seq2_94,0.071911354,0.299784844,0.18928298,Bad Overlap
seq1_83-seq9_24,0.139546604,0.483624141,0.265431391,Bad Overlap
seq1_85-seq2_90,0.102995036,0.428699196,0,Bad Overlap
seq1_86-seq7_85,0.135886443,0.50956787,0,Bad Overlap
seq1_86-seq6_38,0.104992209,0.432291296,0.249144561,Bad Overlap
seq1_86-seq6_67,0.041108953,0.161918469,0.092890057,Bad Overlap
seq1_86-seq2_30,0.010183682,0.04302896,0.026474541,Bad Overlap
seq1_86-seq8_28,0.132922241,0.475942215,0.262393382,Bad Overlap
seq1_88-seq4_81,0.104095005,0.417645981,0.249024956,Bad Overlap
seq1_89-seq7_89,0.033631403,0.125865704,0,Bad Overlap
seq1_89-seq5_32,0.059210597,0.230408633,0.134389707,Bad Overlap
seq1_89-seq5_75,0.02124362,0.080675163,0.04621354,Bad Overlap
seq1_90-seq2_44,0.142218961,0.577045199,0.360372151,Bad Overlap
seq1_90-seq3_39,0.05757698,0.275234674,0.175725513,Bad Overlap
seq1_90-seq9_13,0.036298268,0.116317922,0.061195802,Bad Overlap
seq1_90-seq3_29,0.155698547,0.533970743,0.326341539,Bad Overlap
seq1_91-seq6_65,0.118870636,0.420776857,0,Bad Overlap
seq1_91-seq4_55,0.047400803,0.177390358,0.105042566,Bad Overlap
