KEY , GAPS , MATCHES , ALL , OVERLAP_TYPE 
seq2_55-seq9_45,0.025804779,0.136026168,0.070332107,Bad Overlap
seq2_58-seq3_91,0.019174684,0.121553105,0.070868559,Bad Overlap
seq2_59-seq8_69,0.004092529,0.020066359,0.010606316,Bad Overlap
seq2_62-seq6_89,0.084849127,0.472861308,0,Bad Overlap
seq2_62-seq8_34,0.088361229,0.471371815,0.248628198,Bad Overlap
seq2_62-seq3_55,0.026385267,0.144639825,0.083699054,Bad Overlap
seq2_62-seq7_29,0.015853213,0.085144013,0.044066753,Bad Overlap
seq2_63-seq9_30,0.008529785,0.047637042,0.02551166,Bad Overlap
seq2_65-seq5_73,0.029423875,0.176499351,0.098713332,Bad Overlap
seq2_66-seq6_54,0.044147207,0.25045255,0.138644453,Bad Overlap
seq2_67-seq5_84,0.089726693,0.499364257,0.280456945,Bad Overlap
seq2_68-seq7_79,0.082835409,0.482931897,0.261838267,Bad Overlap
seq2_69-seq9_71,0.083893114,0.378375441,0.186808844,Bad Overlap
seq2_72-seq4_1,0.03907965,0.220668708,0.125628725,Bad Overlap
seq2_73-seq7_71,0.082718231,0.469881913,0.253328071,Bad Overlap
seq2_75-seq3_67,0.034363198,0.207296323,0.11890583,Bad Overlap
seq2_77-seq6_26,0.081789153,0.462264306,0.248641783,Bad Overlap
seq2_78-seq2_93,0.089665993,0.617111718,0.408153638,Good Overlap
seq2_78-seq5_51,0.041358259,0.242376315,0.137339505,Bad Overlap
seq2_79-seq3_87,0.054299061,0.31013616,0.178592998,Bad Overlap
seq2_80-seq6_71,0.091014987,0.474801299,0.253608655,Bad Overlap
seq2_83-seq6_83,0.016315454,0.09345083,0.052647939,Bad Overlap
seq2_83-seq5_31,0.014631268,0.080976426,0.045701121,Bad Overlap
seq2_83-seq6_9,0.017802304,0.105935492,0.060052422,Bad Overlap
seq2_83-seq2_92,0.013620555,0.087114342,0.054725241,Good Overlap
seq2_84-seq4_74,0.004947046,0.032148655,0.018831404,Bad Overlap
seq2_85-seq3_49,0.015152322,0.082063452,0.047571217,Bad Overlap
seq2_85-seq3_46,0.01635881,0.112814025,0.069995466,Bad Overlap
seq2_86-seq3_34,0.061955957,0.350936321,0.205630264,Bad Overlap
seq2_87-seq5_38,0.019617186,0.101908461,0.05637102,Bad Overlap
seq2_89-seq8_94,0.034761626,0.182895167,0,Bad Overlap
seq2_89-seq4_51,0.005679554,0.030254073,0.017972526,Bad Overlap
seq2_89-seq5_59,0.023009389,0.122646397,0.066911132,Bad Overlap
seq2_91-seq9_77,0.030920066,0.16075681,0.081687335,Bad Overlap
seq2_92-seq5_31,0.039412118,0.227160244,0.130404183,Bad Overlap
seq2_92-seq6_83,0.010851722,0.070206291,0.039616914,Bad Overlap
seq2_93-seq4_75,0.086145572,0.517097302,0.295041779,Bad Overlap
seq2_94-seq9_24,0.054521231,0.283243848,0.147858817,Bad Overlap
seq2_95-seq4_98,0.090209299,0,0,Bad Overlap
seq2_95-seq5_82,0.017127688,0.097914381,0.055146287,Bad Overlap
seq2_96-seq7_92,0.080022923,0,0,Bad Overlap
seq2_96-seq8_4,0.029731374,0.156665736,0.083606808,Bad Overlap
seq2_97-seq2_98,0.09302316,0,0,Good Overlap
seq2_97-seq5_48,0.040388678,0.229747885,0.126787208,Bad Overlap
seq2_97-seq4_38,0.009764416,0.054120777,0.030378912,Bad Overlap
seq2_97-seq7_71,0.001985505,0.011077293,0.006115389,Bad Overlap
seq2_98-seq5_48,0.021854405,0.12052193,0.067075144,Bad Overlap
seq2_98-seq7_11,0.017072975,0.088062641,0.048055234,Bad Overlap
origSeq_4-seq3_78,0.034925549,0.203354973,0.126698506,Bad Overlap
origSeq_5-seq6_34,0.038352745,0.218487914,0.124899082,Bad Overlap
origSeq_6-seq3_25,0.037130691,0.211690153,0.136807336,Bad Overlap
origSeq_10-seq4_38,0.015541068,0.089010666,0.056061149,Bad Overlap
origSeq_10-seq2_97,0.066893277,0.461415799,0.271458566,Bad Overlap
origSeq_12-seq7_66,0.093199537,0.489576921,0.27101328,Bad Overlap
origSeq_13-seq10_66,0.025839702,0.128484044,0.066740041,Bad Overlap
origSeq_14-seq6_75,0.039822944,0.240070712,0.139265023,Bad Overlap
origSeq_14-seq4_49,0.008909449,0.052500989,0.03205324,Bad Overlap
origSeq_17-seq1_81,0.078665428,0.538595748,0.349713063,Bad Overlap
origSeq_17-seq5_66,0.058894229,0.35255894,0.201488675,Bad Overlap
origSeq_17-seq5_63,0.00432002,0.023287568,0.013282692,Bad Overlap
origSeq_18-seq10_78,0.015301125,0.086970612,0.04491436,Bad Overlap
origSeq_19-seq4_96,0.081015867,0.480504274,0.290479411,Bad Overlap
origSeq_22-seq9_50,0.053778228,0.295650026,0.1563137,Bad Overlap
origSeq_23-seq2_41,0.053026588,0.328058736,0.201124018,Bad Overlap
origSeq_23-seq2_72,0.082966603,0.549393021,0.330791754,Bad Overlap
origSeq_24-seq2_50,0.047948261,0.281905358,0.183491955,Bad Overlap
origSeq_25-origSeq_55,0.016773371,0.116354372,0.077829714,Good Overlap
origSeq_26-seq1_89,0.01717528,0.115819194,0.07264032,Bad Overlap
origSeq_27-seq7_88,0.030599836,0.177967894,0.101444077,Bad Overlap
origSeq_28-seq3_18,0.026066905,0.18439813,0.117313704,Bad Overlap
origSeq_32-seq4_26,0.062078825,0.372689655,0.219566332,Bad Overlap
origSeq_32-seq10_84,0.079808802,0.483435225,0.263446687,Bad Overlap
origSeq_33-seq7_78,0.030958093,0.182451363,0.101389926,Bad Overlap
origSeq_33-seq1_24,0.023956892,0.168268587,0.111613399,Bad Overlap
origSeq_34-seq1_30,0.082502681,0.582057988,0.375287623,Bad Overlap
origSeq_35-seq5_2,0.059610271,0.333280417,0.195891439,Bad Overlap
origSeq_35-origSeq_50,0.068819216,0.455381616,0.306063319,Good Overlap
origSeq_36-origSeq_85,0.025966056,0.174130962,0.118190405,Good Overlap
origSeq_36-seq7_82,0.015598383,0.084868821,0.047620993,Bad Overlap
origSeq_37-seq6_91,0.004394091,0.029738691,0.016960553,Bad Overlap
origSeq_38-seq6_81,0.081093367,0.534248358,0.31280411,Bad Overlap
origSeq_38-seq10_71,0.081453845,0.467132076,0.240888066,Bad Overlap
origSeq_39-seq2_83,0.031837455,0.189722679,0.117208165,Bad Overlap
origSeq_41-seq6_24,0.09258017,0.517223552,0.29456792,Bad Overlap
origSeq_41-seq7_46,0.089754183,0.49206205,0.27299164,Bad Overlap
origSeq_42-seq4_34,0.090983302,0.57812599,0.362387674,Bad Overlap
origSeq_45-origSeq_47,0.064017114,0.421629382,0.274777322,Good Overlap
origSeq_45-seq5_49,0.021347902,0.125056865,0.07141325,Bad Overlap
origSeq_46-seq10_62,0.052394701,0.284330657,0.150050277,Bad Overlap
origSeq_46-seq8_80,0.019914245,0.114739792,0.062621181,Bad Overlap
origSeq_46-seq2_37,0.009833811,0.063413009,0.038756429,Bad Overlap
origSeq_47-seq5_49,0.036980116,0.214137674,0.121891804,Bad Overlap
origSeq_47-seq3_19,0.080426112,0.575452051,0.35837766,Bad Overlap
origSeq_47-seq4_24,0.086280463,0.544090399,0.329246531,Bad Overlap
origSeq_49-seq9_16,0.039825143,0.206468031,0.109807616,Bad Overlap
origSeq_49-origSeq_67,0.039577084,0.273822576,0.181289646,Good Overlap
origSeq_49-seq6_83,0.080083046,0.503808927,0.289321496,Bad Overlap
origSeq_50-seq5_2,0.016361557,0.093531791,0.052601337,Bad Overlap
origSeq_52-seq5_92,0.059552094,0.372463072,0.228001504,Bad Overlap
origSeq_52-seq2_32,0.085604418,0.51832112,0.306967935,Bad Overlap
origSeq_53-seq5_98,0.016923299,0.10696931,0.061659188,Bad Overlap
origSeq_53-seq7_10,0.054477755,0.273757386,0.158789928,Bad Overlap
origSeq_54-seq8_28,0.058698726,0.308929279,0.165552738,Bad Overlap
origSeq_54-seq7_85,0.013607335,0.075416849,0.041720735,Bad Overlap
origSeq_54-seq6_34,0.097496283,0.481656165,0.264489882,Bad Overlap
origSeq_56-seq4_93,0.024487177,0.151370798,0.088554473,Bad Overlap
origSeq_57-origSeq_98,0.029517853,0.203831928,0.134799092,Good Overlap
origSeq_58-seq7_60,0.087565542,0.489320107,0.268176232,Bad Overlap
origSeq_58-seq5_89,0.012913834,0.073119338,0.042916386,Bad Overlap
origSeq_58-seq6_73,0.008684663,0.05069465,0.028824786,Bad Overlap
origSeq_60-seq7_45,0.081769128,0.479174604,0.273967081,Bad Overlap
origSeq_61-seq6_88,0.088180525,0.511634582,0.288399044,Bad Overlap
origSeq_63-seq7_67,0.06050757,0.341765637,0,Bad Overlap
origSeq_63-seq6_90,0.027836816,0.15996824,0.09173907,Bad Overlap
origSeq_63-seq3_69,0.092084391,0.561210966,0.343939774,Bad Overlap
origSeq_63-seq9_80,0.098066808,0.480531921,0.257249436,Bad Overlap
origSeq_64-seq5_57,0.088078186,0.518218299,0.301789571,Bad Overlap
origSeq_64-seq9_52,0.024297703,0.132515661,0.071123109,Bad Overlap
origSeq_66-seq4_67,0.009688178,0.066345469,0.041317537,Bad Overlap
origSeq_66-seq4_40,0.016264088,0.091631148,0.053492612,Bad Overlap
origSeq_68-seq5_55,0.007901039,0.05530216,0.034507279,Bad Overlap
origSeq_69-seq3_24,0.095150757,0.560578209,0.341443436,Bad Overlap
origSeq_71-seq8_34,0.041253381,0.210621359,0.1133687,Bad Overlap
origSeq_71-seq2_62,0.014021387,0.076441864,0.044998654,Bad Overlap
origSeq_71-seq6_89,0.02057526,0.092742962,0.049327641,Bad Overlap
origSeq_72-seq5_8,0.015461836,0.084469027,0.049201665,Bad Overlap
origSeq_73-seq9_27,0.090323294,0.468928457,0.2536678,Bad Overlap
origSeq_74-seq2_98,0.030432406,0.194429379,0.122155286,Bad Overlap
origSeq_74-seq2_97,0.01200395,0.075121028,0.046805437,Bad Overlap
origSeq_74-seq7_11,0.085098992,0.491950205,0.27770899,Bad Overlap
origSeq_75-seq1_55,0.094896918,0.571745055,0.356271128,Bad Overlap
origSeq_75-seq8_74,0.088387467,0.475708432,0.254833362,Bad Overlap
origSeq_75-seq3_74,0.086244937,0.51805323,0.31546585,Bad Overlap
origSeq_75-seq5_26,0.012317933,0.074966097,0.042010942,Bad Overlap
origSeq_76-seq6_49,0.074997608,0.429562843,0.24767816,Bad Overlap
origSeq_78-seq5_79,0.057059254,0.332966964,0.194270035,Bad Overlap
origSeq_78-seq7_76,0.038732055,0.203258349,0.112889913,Bad Overlap
origSeq_79-seq2_23,0.035428821,0.208181431,0.132155031,Bad Overlap
origSeq_80-seq2_86,0.049376618,0.300095519,0.183694265,Bad Overlap
origSeq_80-seq3_34,0.074633937,0.506731943,0.29945525,Bad Overlap
origSeq_82-seq6_81,0.036428315,0.210057273,0.117235736,Bad Overlap
origSeq_82-seq7_15,0.084895935,0.452800795,0.254266898,Bad Overlap
origSeq_82-seq8_16,0.02839785,0.147262261,0.081656069,Bad Overlap
origSeq_82-seq10_71,0.018438167,0.100992489,0.050982173,Bad Overlap
origSeq_83-seq4_54,0.082542375,0.502470691,0,Bad Overlap
origSeq_83-seq9_69,0.025624444,0.135480271,0.072088328,Bad Overlap
origSeq_83-seq7_51,0.091809651,0.480453601,0.260538913,Bad Overlap
origSeq_83-seq6_78,0.091566315,0.497425048,0.273804878,Bad Overlap
origSeq_84-seq1_91,0.100254765,0.580859025,0.369327344,Bad Overlap
origSeq_84-seq9_36,0.086234127,0.437672161,0.232083501,Bad Overlap
origSeq_84-seq4_55,0.093899663,0.542189315,0.326171869,Bad Overlap
origSeq_84-seq6_65,0.095412954,0.518520345,0.297335956,Bad Overlap
origSeq_84-seq10_3,0.009348098,0.050897158,0.02700435,Bad Overlap
origSeq_85-seq7_82,0.05292136,0.29737414,0,Bad Overlap
origSeq_85-seq10_87,0.024455745,0.126171243,0.065497814,Bad Overlap
origSeq_87-seq8_87,0.089022362,0.482782713,0.260181769,Bad Overlap
origSeq_87-seq9_87,0.006385966,0.035169314,0.018874072,Bad Overlap
origSeq_88-seq8_68,0.052990409,0.288479235,0.159556778,Bad Overlap
origSeq_89-seq3_56,0.091284745,0.552349332,0.333952998,Bad Overlap
origSeq_90-seq7_37,0.068335521,0.381616058,0.207475849,Bad Overlap
origSeq_91-seq6_44,0.081144854,0.515285894,0.304183656,Bad Overlap
origSeq_92-seq4_86,0.025663037,0.154647833,0.091686983,Bad Overlap
origSeq_93-seq4_89,0.063411601,0.376079742,0,Bad Overlap
origSeq_93-seq6_33,0.028914901,0.148010729,0.083104901,Bad Overlap
origSeq_93-seq7_93,0.081094517,0.535602515,0.317161865,Bad Overlap
origSeq_94-seq3_71,0.015971156,0.112065045,0.069444285,Bad Overlap
origSeq_94-seq10_67,0.013203637,0.071026424,0.037095818,Bad Overlap
origSeq_94-seq10_25,0.055408567,0.268271516,0.137870352,Bad Overlap
origSeq_95-seq4_27,0.088279841,0.550168737,0.32873781,Bad Overlap
origSeq_95-seq2_24,0.026168893,0.164680349,0.102505739,Bad Overlap
origSeq_95-seq7_41,0.087230686,0.481151356,0.262278055,Bad Overlap
origSeq_95-seq6_73,0.09061605,0.493038004,0.274908339,Bad Overlap
origSeq_96-seq8_37,0.088040279,0.4732242,0.257182041,Bad Overlap
origSeq_97-seq3_53,0.044461007,0.274288552,0.167792707,Bad Overlap
origSeq_97-seq2_15,0.005648071,0.035938839,0.023545836,Bad Overlap
origSeq_98-seq5_33,0.007515897,0.050901454,0.030656657,Bad Overlap
origSeq_99-seq9_99,0.046514747,0,0,Bad Overlap
origSeq_99-seq3_15,0.089271083,0.559078111,0.344030509,Bad Overlap
seq9_17-seq9_54,0.02907964,0.210033776,0.139846879,Good Overlap
seq9_31-seq9_78,0.097294422,0.59562637,0.386186683,Good Overlap
seq9_40-seq9_72,0.094984238,0.617686095,0.410959908,Good Overlap
seq9_57-seq9_98,0.024164344,0.156661429,0.101710284,Good Overlap
seq9_61-seq9_81,0.031131225,0.19627568,0.130680818,Good Overlap
seq9_63-seq9_95,0.011672891,0.086664506,0.057874846,Good Overlap
seq7_23-seq9_90,0.036409324,0.167180911,0.078155802,Bad Overlap
seq7_24-seq7_7,0.0894261,0.589894815,0.379055599,Good Overlap
seq7_38-seq8_82,0.049635506,0.241076431,0.119101959,Bad Overlap
seq7_47-seq9_37,0.034004953,0.155985519,0.072397274,Bad Overlap
seq7_48-seq7_91,0.041739555,0.275696178,0.182080343,Good Overlap
seq7_50-seq8_69,0.056900506,0.286321082,0,Bad Overlap
seq7_56-seq9_40,0.070793901,0.355108146,0.174258154,Bad Overlap
seq7_56-seq8_14,0.085498052,0.42438158,0.207589898,Bad Overlap
seq7_56-seq9_72,0.087328537,0.40091485,0.188505353,Bad Overlap
seq7_57-seq9_92,0.037326643,0.185155196,0.086723002,Bad Overlap
seq7_58-seq9_68,0.081448157,0.362120275,0.166250873,Bad Overlap
seq7_74-seq9_35,0.08101895,0.383467952,0.179449316,Bad Overlap
seq7_78-seq9_49,0.027777378,0.124657407,0.059262582,Bad Overlap
seq7_81-seq8_75,0.089320395,0.399573257,0,Bad Overlap
seq7_85-seq8_28,0.083975578,0.403768689,0.190793019,Bad Overlap
seq7_86-seq7_94,0.003800546,0.028866333,0.019235481,Good Overlap
seq7_88-seq8_79,0.026140224,0.120277244,0,Bad Overlap
seq7_89-seq9_67,0.023235643,0.106469002,0,Bad Overlap
seq7_90-seq9_78,0.085769587,0,0,Bad Overlap
seq7_90-seq9_31,0.022155894,0.099158246,0.047554769,Bad Overlap
seq7_91-seq9_98,0.088349621,0,0,Bad Overlap
seq7_91-seq8_51,0.021558512,0.107664186,0.052542313,Bad Overlap
seq7_91-seq9_57,0.074027051,0.363557057,0.169725131,Bad Overlap
seq7_92-seq8_4,0.013458242,0.068744238,0.03475148,Bad Overlap
seq8_14-seq9_72,0.084088732,0.394641353,0.186718654,Bad Overlap
seq8_15-seq8_67,0.0133544,0.091257015,0.05828801,Good Overlap
seq8_15-seq8_57,0.011722642,0.083693834,0.053960958,Good Overlap
seq8_31-seq8_90,0.046970146,0.332315762,0.220027173,Good Overlap
seq8_31-seq8_88,0.090064606,0.607479499,0.402825372,Good Overlap
seq8_36-seq8_91,0.066158391,0.423678351,0.269494007,Good Overlap
seq8_40-seq9_98,0.012402715,0.059668002,0.028160355,Bad Overlap
seq8_44-seq8_93,0.081122545,0.545657685,0.355262069,Good Overlap
seq8_45-seq8_87,0.040932249,0.270707852,0.18117309,Good Overlap
seq8_51-seq9_98,0.081314471,0.404760908,0.193018398,Bad Overlap
seq8_57-seq8_67,0.082116346,0.527374544,0.342789669,Good Overlap
seq8_73-seq8_78,0.099831932,0.634311712,0.433248311,Good Overlap
seq8_88-seq8_90,0.040044759,0.272639213,0.178650729,Good Overlap
seq3_3-seq7_84,0.025934404,0.136833066,0.071634052,Bad Overlap
seq3_7-seq5_99,0.004737023,0.023461049,0.012831206,Bad Overlap
seq3_8-seq5_95,0.023846657,0.140648596,0.077818391,Bad Overlap
seq3_9-seq7_63,0.018487935,0.113283727,0.059927419,Bad Overlap
seq3_11-seq5_50,0.028796722,0.162726226,0.090404162,Bad Overlap
seq3_12-seq8_91,0.011780404,0.056089706,0.028363639,Bad Overlap
seq3_13-seq5_80,0.033340924,0.171438696,0.096023636,Bad Overlap
seq3_14-seq5_71,0.034833764,0.190578674,0.104338278,Bad Overlap
seq3_15-seq9_99,0.007627671,0.03877231,0.020430179,Bad Overlap
seq3_19-seq4_24,0.084562784,0.492714446,0.272659105,Bad Overlap
seq3_23-seq4_41,0.061794496,0.354871061,0.198680126,Bad Overlap
seq3_23-seq5_97,0.0264079,0.139354264,0.075448532,Bad Overlap
seq3_27-seq4_63,0.089931249,0.508362248,0.287051792,Bad Overlap
seq3_28-seq5_44,0.090124486,0.506767235,0.283256162,Bad Overlap
seq3_32-seq6_64,0.081979046,0.450372615,0.238228434,Bad Overlap
seq3_32-seq8_57,0.017187484,0.094932825,0.050102462,Bad Overlap
seq3_32-seq8_15,0.080695413,0.453085617,0.246931752,Bad Overlap
seq3_37-seq8_62,0.025673243,0.141178701,0.074686992,Bad Overlap
seq3_40-seq7_91,0.046309337,0.259173563,0.136098673,Bad Overlap
seq3_40-seq9_98,0.075382876,0.386252989,0.192950832,Bad Overlap
seq3_40-seq8_51,0.019961315,0.107288666,0.0567476,Bad Overlap
seq3_41-seq3_94,0.069200316,0.466837278,0.307002586,Good Overlap
seq3_41-seq3_69,0.03156718,0.227886875,0.152597495,Good Overlap
seq3_41-seq8_35,0.082932316,0.473073918,0.248019416,Bad Overlap
seq3_43-seq9_55,0.091111427,0.456203611,0.236103276,Bad Overlap
seq3_47-seq7_68,0.045219028,0.233184814,0.124365103,Bad Overlap
seq3_48-seq5_17,0.004210101,0.02769175,0.015931799,Bad Overlap
seq3_50-seq7_80,0.08414262,0.480401233,0.257930076,Bad Overlap
seq3_50-seq8_53,0.008639519,0.045555973,0.025019342,Bad Overlap
seq3_52-seq9_44,0.091652895,0.455501843,0.234532115,Bad Overlap
seq3_54-seq3_89,0.089447785,0.598112721,0.384724116,Good Overlap
seq3_54-seq8_92,0.065087981,0.329924803,0,Bad Overlap
seq3_54-seq5_1,0.014861889,0.083546435,0.044604091,Bad Overlap
seq3_55-seq6_89,0.087317114,0.484421063,0.266886091,Bad Overlap
seq3_58-seq5_43,0.009845714,0.057935805,0.032779252,Bad Overlap
seq3_63-seq7_70,0.062401366,0.313178424,0.165876108,Bad Overlap
seq3_64-seq9_29,0.036833982,0.185243958,0.091976888,Bad Overlap
seq3_65-seq9_89,0.084465583,0.404846067,0,Bad Overlap
seq3_66-seq9_74,0.015415874,0.076603052,0.039911112,Bad Overlap
seq3_66-seq6_76,0.009512807,0.053205095,0.030189318,Bad Overlap
seq3_68-seq7_46,0.058969003,0.293740141,0.155930521,Bad Overlap
seq3_68-seq6_24,0.015633137,0.095497087,0.051024854,Bad Overlap
seq3_69-seq3_94,0.0913594,0.60408551,0.393206523,Good Overlap
seq3_69-seq9_80,0.045338069,0.229288247,0.11617822,Bad Overlap
seq3_69-seq7_67,0.00563086,0.028424827,0.01547765,Bad Overlap
seq3_70-seq3_93,0.042882917,0.289745158,0.191482595,Good Overlap
seq3_71-seq7_78,0.008919284,0.048260357,0.025854646,Bad Overlap
seq3_73-seq5_83,0.088469107,0.508172835,0.287352562,Bad Overlap
seq3_74-seq8_74,0.046537051,0.253037365,0.132742287,Bad Overlap
seq3_77-seq5_88,0.054505696,0.312380323,0,Bad Overlap
seq3_77-seq5_92,0.029675985,0.164762796,0,Bad Overlap
seq3_77-seq9_42,0.017195433,0.081948172,0.04233065,Bad Overlap
seq3_79-seq6_82,0.083483736,0.476070295,0.251659417,Bad Overlap
seq3_80-seq5_21,0.086456065,0.505821742,0.285405395,Bad Overlap
seq3_80-seq8_17,0.067675839,0.431818018,0.225888647,Bad Overlap
seq3_82-seq5_81,0.060187617,0.348146345,0.19253367,Bad Overlap
seq3_83-seq8_47,0.015006751,0.080589703,0.04242035,Bad Overlap
seq3_84-seq4_56,0.031963098,0.172053979,0.097191613,Bad Overlap
seq3_85-seq6_77,0.063201038,0.351802763,0,Bad Overlap
seq3_88-seq8_22,0.044096489,0.231572423,0.118022302,Bad Overlap
seq3_89-seq8_92,0.063355017,0.318419774,0,Bad Overlap
seq3_89-seq5_1,0.012233601,0.068303465,0.037529163,Bad Overlap
seq3_90-seq6_91,0.086499523,0.480799345,0,Bad Overlap
seq3_91-seq5_13,0.047211121,0.253508869,0.137299802,Bad Overlap
seq3_91-seq4_93,0.011158226,0.063503402,0.035374835,Bad Overlap
seq3_92-seq9_85,0.088986996,0.446791423,0,Bad Overlap
seq3_92-seq6_45,0.085206978,0.493311986,0.267722987,Bad Overlap
seq3_94-seq8_35,0.027383124,0.148709408,0.076405056,Bad Overlap
seq3_94-seq4_2,0.010518779,0.064429585,0.036988533,Bad Overlap
