seq5_1-seq8_92	No error	0.2756855142622849693	Bad Overlap
seq5_16-seq8_86	No error	0.2834569219672112779	Bad Overlap
seq5_20-seq8_54	No error	0.27702365280773979115	Bad Overlap
seq5_21-seq8_17	No error	0.2742756114676290031	Bad Overlap
seq5_23-seq5_96	No error	0.29094728594465408338	Good Overlap
seq5_24-seq9_32	No error	0.2739883165225975518	Bad Overlap
seq5_31-seq6_83	No error	0.28291353890012886226	Bad Overlap
seq5_32-seq7_89	No error	0.2780823389222385217	Bad Overlap
seq5_58-seq8_90	No error	0.28128401286621433692	Bad Overlap
seq5_58-seq8_88	No error	0.28143830104226579287	Bad Overlap
seq5_60-seq9_45	No error	0.27840287957579262795	Bad Overlap
seq5_62-seq6_21	No error	0.28110179138228515934	Bad Overlap
seq5_62-seq9_56	No error	0.27754773584805013904	Bad Overlap
seq5_63-seq5_66	No error	0.28572615085972259192	Good Overlap
seq5_67-seq7_63	No error	0.28545724274181707232	Bad Overlap
seq5_69-seq7_89	No error	0.28051118421101341305	Bad Overlap
seq5_69-seq5_75	No error	0.28259494256245121187	Good Overlap
seq5_69-seq9_67	No error	0.28355854830644842333	Bad Overlap
seq5_75-seq7_89	No error	0.2799125527121578869	Bad Overlap
seq5_77-seq7_91	No error	0.28151492335275110794	Bad Overlap
seq5_77-seq9_98	No error	0.28234686655347279418	Bad Overlap
seq5_77-seq6_84	No error	0.28428689554639258652	Bad Overlap
seq5_77-seq9_57	No error	0.28018018430249940946	Bad Overlap
seq5_79-seq7_76	No error	0.2803767078013018314	Bad Overlap
seq5_83-seq7_16	No error	0.28285183969259831906	Bad Overlap
seq5_86-seq7_13	No error	0.28277829160061238118	Bad Overlap
seq5_87-seq8_86	No error	0.27850306490778826946	Bad Overlap
seq5_88-seq5_92	No error	0.28257130431178771374	Good Overlap
seq5_88-seq9_42	No error	0.28070350536015522159	Bad Overlap
seq5_89-seq6_73	No error	0.282928655504169192	Bad Overlap
seq5_90-seq6_52	No error	0.2826034289594410407	Bad Overlap
seq5_90-seq6_46	No error	0.2821992747844406174	Bad Overlap
seq5_90-seq9_75	No error	0.27763252085190384737	Bad Overlap
seq5_91-seq6_87	No error	0.28367749714962727653	Bad Overlap
seq5_92-seq9_42	No error	0.2819785605329542779	Bad Overlap
seq5_93-seq8_82	No error	0.28154738105167417933	Bad Overlap
seq5_94-seq8_76	No error	0.27265678720733609405	Bad Overlap
seq5_95-seq7_59	No error	0.2792742397507460007	Bad Overlap
seq5_98-seq9_41	No error	0.2759936549346417319	Bad Overlap
seq5_100-seq7_94	No error	0.2796090404079530012	Bad Overlap
seq5_100-seq6_55	No error	0.2790409674520586655	Bad Overlap
seq4_4-seq9_49	No error	0.28454037652816370246	Bad Overlap
seq4_10-seq6_1	No error	0.2819271795527092292	Bad Overlap
seq4_13-seq6_66	No error	0.2804097293244412266	Bad Overlap
seq4_14-seq5_89	No error	0.2756810343244363751	Bad Overlap
seq4_14-seq6_73	No error	0.28169635186507519203	Bad Overlap
seq4_27-seq7_41	No error	0.28725400928127740906	Bad Overlap
seq4_27-seq6_73	No error	0.2858246314660162773	Bad Overlap
seq4_30-seq9_95	No error	0.27900565679302655062	Bad Overlap
seq4_32-seq5_5	No error	0.2850533450873715254	Bad Overlap
seq4_33-seq8_84	No error	0.2766270020137405393	Bad Overlap
seq4_35-seq4_97	No error	0.28733719378202576545	Good Overlap
seq4_38-seq7_71	No error	0.2802220859755369357	Bad Overlap
seq4_40-seq4_67	No error	0.28524800382980581166	Good Overlap
seq4_41-seq5_97	No error	0.28219549388447408603	Bad Overlap
seq4_42-seq9_81	No error	0.28100068124492300994	Bad Overlap
seq4_47-seq8_77	No error	0.277717859472666055	Bad Overlap
seq4_48-seq8_91	No error	0.28238209588385596754	Bad Overlap
seq4_49-seq6_75	No error	0.28071763844682110024	Bad Overlap
seq4_51-seq8_94	No error	0.2844794795652971616	Bad Overlap
