KEY 	 ALPHA1 	 ALPHA2 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
origSeq_1-origSeq_192	0.13007021891780257	0.13168418882704597	0.020146182543623001914	0.0823940178666908825	0.05492970329834798619	Good Overlap
origSeq_1-origSeq_66	0.45710533994747593	0.4586061399679907	0.06408072003491408553	0.28695968542499579958	0.19201544936767990872	Good Overlap
origSeq_1-origSeq_124	0.13393730594189954	0.13404780130985797	0.018100789288727031535	0.08215540362270051026	0.053895314992713198458	Good Overlap
origSeq_1-origSeq_89	0.4183604792031229	0.4178903408325475	0.058636709788016751383	0.2609952788346662937	0.1742508368444062126	Good Overlap
origSeq_1-origSeq_90	0.29888878336024316	0.29728700618752973	0.045451581587294016512	0.18513052609384864747	0.12253947826623178626	Good Overlap
origSeq_1-origSeq_70	0.4711077844311377	0.47087015126553844	0.073435780711192189226	0.29287208491337582436	0.1948496459768903224	Good Overlap
origSeq_1-origSeq_165	0.25254631486085494	0.2531452840772498	0.03619815854922317542	0.15493430005170709495	0.10141126378375199241	Good Overlap
origSeq_1-origSeq_153	0.43967566056200197	0.4393621485522451	0.067232369628757638256	0.26942186479022327606	0.17806116411817616748	Good Overlap
origSeq_1-origSeq_100	0.404807815914642	0.4031967001804589	0.06520047813795214081	0.25049030580857746528	0.16642200576553916244	Good Overlap
origSeq_1-origSeq_134	0.2844360086767896	0.28604923798358733	0.041723654830460158777	0.17202718732383455657	0.11157396619847592719	Good Overlap
origSeq_1-origSeq_104	0.7370023419203747	0.7374327799859715	0.105362158541596174695	0.44242217682446920355	0.28648761547719148646	Good Overlap
origSeq_1-origSeq_139	0.5075806451612903	0.5048653908530651	0.07403680379120389249	0.30611699033284572443	0.19890321319800702457	Good Overlap
origSeq_1-origSeq_86	0.990975935828877	0.9909729187562688	0.17451635868948997817	0.6301044164888702067	0.4283200400954966356	Good Overlap
origSeq_1-origSeq_181	0.5141409187510217	0.5109428994569689	0.07758519896973059258	0.3115546689699142579	0.20410692574600303752	Good Overlap
origSeq_1-origSeq_186	0.15886015974008394	0.15863236289776575	0.022065757262204011026	0.098816315920399857566	0.065915772133719065576	Good Overlap
origSeq_1-origSeq_145	0.9765494137353434	0.9765297569153395	0.16892671130440633964	0.6159196202695195857	0.41565996029704161988	Good Overlap
origSeq_1-origSeq_45	0.17156208277703605	0.17036211699164344	0.027298645770421603326	0.10520676663539492708	0.06939229635883732997	Good Overlap
origSeq_1-origSeq_155	0.08363383311191244	0.08357585726939137	0.009988066564143621988	0.051247218631027598638	0.033681488034543687213	Good Overlap
origSeq_1-origSeq_53	0.9659574468085106	0.9664218258132214	0.1537137087239190758	0.56419400913160245545	0.354813065105359572	Good Overlap
origSeq_1-origSeq_164	0.940677966101695	0.9422680412371134	0.14460443870038035098	0.5197132596017988504	0.31962737901906513357	Good Overlap
origSeq_2-origSeq_93	0.3136209403780902	0.3133713177354831	0.03777594632751783758	0.19940772384467473408	0.13524464255457270321	Good Overlap
origSeq_2-origSeq_68	0.6614052953156823	0.662007623888183	0.09124948638179457543	0.41640900670003450285	0.28009860259074699921	Good Overlap
origSeq_2-origSeq_80	0.12828805519620526	0.12772384034519957	0.016889423190804351936	0.07926916238594294331	0.052542390289307523153	Good Overlap
origSeq_2-origSeq_62	0.9721448467966574	0.9725274725274725	0.16387955993944915569	0.6491832979318054323	0.45651041832163845346	Good Overlap
origSeq_3-origSeq_51	0.6759406465288819	0.677733860342556	0.08274221258340384449	0.4282809415018751448	0.286277581352811014	Good Overlap
origSeq_3-origSeq_73	0.6535513541134389	0.652752880921895	0.09049088740900625056	0.41015818893137747582	0.27524347983680376355	Good Overlap
origSeq_3-origSeq_34	0.9814200398142005	0.9813829787234043	0.13178604606681797255	0.6179266789056500311	0.4126070346302490027	Good Overlap
origSeq_3-origSeq_85	0.9301587301587302	0.9289558665231432	0.13749375422516499435	0.62451035929914937636	0.43882932964096299245	Good Overlap
origSeq_5-origSeq_95	0.0945765725716826	0.09628397115917915	0.0153217450263848800256	0.06294638077761953133	0.043599413470208725237	Good Overlap
origSeq_5-origSeq_97	0.26216882316697476	0.2662377450980392	0.033927902437077074095	0.16563633832604919589	0.1100980931293517232	Good Overlap
origSeq_5-origSeq_60	0.1518418688230009	0.15153694049973035	0.021730267367599473949	0.095418981871667927363	0.06367775078336997924	Good Overlap
origSeq_5-origSeq_57	0.2136513575234712	0.2148467190271092	0.03392138296401655177	0.13175553164184569994	0.0864133137263825784	Good Overlap
origSeq_5-origSeq_82	0.09335963182117028	0.0944511327569224	0.0154136274705235764725	0.057210248293838270177	0.037385236142326965616	Good Overlap
origSeq_5-origSeq_96	0.06872630475114948	0.06902669139585517	0.009982476506439245211	0.041750714659182755362	0.027351802583199936908	Good Overlap
origSeq_5-origSeq_76	0.2957306490801805	0.2967071057192374	0.043139561686701021165	0.17363555607680746055	0.11054371381314861959	Good Overlap
origSeq_5-origSeq_59	0.02682344295425317	0.026376252182703796	0.0038382083851889507066	0.017332447509980078004	0.01188286457269774487	Good Overlap
origSeq_6-origSeq_89	0.8331332533013205	0.8321256038647343	0.09977126812804140713	0.54169015438915604153	0.37408267731360467687	Good Overlap
origSeq_6-origSeq_90	0.28862549386566855	0.28415986608077004	0.041340783425059194517	0.19013374074760261907	0.13164407589868479737	Good Overlap
origSeq_6-origSeq_91	0.1113607188703466	0.11086136308902625	0.014350534030237804255	0.07255284815830463717	0.049728906992611177854	Good Overlap
