KEY 	 ALPHA1 	 ALPHA2 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
origSeq_1-origSeq_192	0.13007021891780257	0.13168418882704597	0.0135132541038445204455	0.08004108352309568431	0.052040814445918742253	Good Overlap
origSeq_1-origSeq_66	0.45710533994747593	0.4586061399679907	0.04188402367369815909	0.27770947721778012847	0.18068075092637912814	Good Overlap
origSeq_1-origSeq_124	0.13393730594189954	0.13404780130985797	0.012551509945671783742	0.079940554308219533865	0.05122263783221867247	Good Overlap
origSeq_1-origSeq_89	0.4183604792031229	0.4178903408325475	0.039997508556835829667	0.25337590702969108448	0.16492636472783439014	Good Overlap
origSeq_1-origSeq_90	0.29888878336024316	0.29728700618752973	0.030619649983359480486	0.1797654450353570097	0.116011846150025696575	Good Overlap
origSeq_1-origSeq_70	0.4711077844311377	0.47087015126553844	0.048023957857236472604	0.28346793805682218986	0.18338951627602431067	Good Overlap
origSeq_1-origSeq_165	0.25254631486085494	0.2531452840772498	0.024232480695098056421	0.1504370032905919675	0.095995303726134069845	Good Overlap
origSeq_1-origSeq_153	0.43967566056200197	0.4393621485522451	0.04536648878973329682	0.26070097227473338402	0.16756947653438223524	Good Overlap
origSeq_1-origSeq_100	0.404807815914642	0.4031967001804589	0.043383027177640977206	0.2424593059293649282	0.15667615073552715427	Good Overlap
origSeq_1-origSeq_134	0.2844360086767896	0.28604923798358733	0.028457231903070334242	0.16682516788919608067	0.105407865093559914986	Good Overlap
origSeq_1-origSeq_104	0.7370023419203747	0.7374327799859715	0.07344596897969431685	0.4297175332814529791	0.271449457884341024	Good Overlap
origSeq_1-origSeq_139	0.5075806451612903	0.5048653908530651	0.050546866488336259114	0.29696092075445766666	0.18802235298833482814	Good Overlap
origSeq_1-origSeq_86	0.990975935828877	0.9909729187562688	0.10958887742613702865	0.6071877624690580891	0.39991031939023842287	Good Overlap
origSeq_1-origSeq_181	0.5141409187510217	0.5109428994569689	0.050745525266369920027	0.30058603639667143563	0.19105143334535796636	Good Overlap
origSeq_1-origSeq_186	0.15886015974008394	0.15863236289776575	0.015044572313839332478	0.09585508712371252377	0.06230274106754201956	Good Overlap
origSeq_1-origSeq_145	0.9765494137353434	0.9765297569153395	0.109470730985523801334	0.59511430267775687137	0.39001529056607660902	Good Overlap
origSeq_1-origSeq_45	0.17156208277703605	0.17036211699164344	0.018437705522091971726	0.10193510560149628432	0.06545092568710386527	Good Overlap
origSeq_1-origSeq_155	0.08363383311191244	0.08357585726939137	0.0069158902120874241066	0.049816257994516206063	0.031956008017917391814	Good Overlap
origSeq_1-origSeq_53	0.9659574468085106	0.9664218258132214	0.10723322759394449275	0.549310184257955417	0.33758482476220860895	Good Overlap
origSeq_1-origSeq_164	0.940677966101695	0.9422680412371134	0.097300863824648168845	0.4993827271449422686	0.2972726585396445688	Good Overlap
origSeq_2-origSeq_93	0.3136209403780902	0.3133713177354831	0.026560085176671531921	0.19408768749598461657	0.12861943691190790146	Good Overlap
origSeq_2-origSeq_68	0.6614052953156823	0.662007623888183	0.063630088053576867544	0.40486405861674419195	0.26586186123792110588	Good Overlap
origSeq_2-origSeq_80	0.12828805519620526	0.12772384034519957	0.012069428771710139157	0.07720194523836917042	0.050030076086283364373	Good Overlap
origSeq_2-origSeq_62	0.9721448467966574	0.9725274725274725	0.115900262496343529234	0.6338809084798746755	0.43658239593799116099	Good Overlap
origSeq_3-origSeq_51	0.6759406465288819	0.677733860342556	0.059805535807970400698	0.41931612422642568547	0.2751294396237359229	Good Overlap
origSeq_3-origSeq_73	0.6535513541134389	0.652752880921895	0.063245340959392372826	0.39893234014380016101	0.26142420989466753564	Good Overlap
origSeq_3-origSeq_34	0.9814200398142005	0.9813829787234043	0.090504725249073914244	0.60238020077633899947	0.39337756459795599392	Good Overlap
origSeq_3-origSeq_85	0.9301587301587302	0.9289558665231432	0.08475915646306629237	0.6064661071802956494	0.41522609171519182442	Good Overlap
origSeq_5-origSeq_95	0.0945765725716826	0.09628397115917915	0.009841627103411604897	0.060946769778359754353	0.04105314730126966415	Good Overlap
origSeq_5-origSeq_97	0.26216882316697476	0.2662377450980392	0.024847507908033007511	0.16181484715832393667	0.105418956370818133085	Good Overlap
origSeq_5-origSeq_60	0.1518418688230009	0.15153694049973035	0.013675697475240245413	0.092410457744757853046	0.05997372061303688732	Good Overlap
origSeq_5-origSeq_57	0.2136513575234712	0.2148467190271092	0.025111369053065909264	0.12886556278342493217	0.08291628387413157194	Good Overlap
origSeq_5-origSeq_82	0.09335963182117028	0.0944511327569224	0.010800112183991815024	0.055567951211860309275	0.035425505572878787017	Good Overlap
origSeq_5-origSeq_96	0.06872630475114948	0.06902669139585517	0.0070491935657791530376	0.04051647342365717464	0.025881590844695089443	Good Overlap
origSeq_5-origSeq_76	0.2957306490801805	0.2967071057192374	0.028031596883267682738	0.1673649022231341188	0.10329922540545184859	Good Overlap
origSeq_5-origSeq_59	0.02682344295425317	0.026376252182703796	0.0028584354607651795545	0.016964879966309072606	0.0114173468243626226816	Good Overlap
origSeq_6-origSeq_89	0.8331332533013205	0.8321256038647343	0.079513567262270939486	0.53251336883992559117	0.36238132941220121733	Good Overlap
origSeq_6-origSeq_90	0.28862549386566855	0.28415986608077004	0.029829792206937348834	0.18623983992470452956	0.12661926622817423173	Good Overlap
origSeq_6-origSeq_91	0.1113607188703466	0.11086136308902625	0.0101412660955302730355	0.070985014163910964844	0.047726183308369966957	Good Overlap
