KEY 	 ALPHA1 	 ALPHA2 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
seq2_1-seq2_143	0.19275990099009901	0.19797110359668	0.028408742173974550748	0.1349998203733712346	0.09665747047962781706	Good Overlap
seq2_1-seq2_152	0.14902705268153774	0.15104166666666666	0.021630024941712793875	0.102625928570731601814	0.07352304592951262271	Good Overlap
seq2_1-seq2_158	0.5298126064735945	0.5365239294710328	0.056586226193243280374	0.3463912698785176665	0.2364504512781328221	Good Overlap
seq2_1-seq2_186	0.10589835118137005	0.10711254455949754	0.015960766954910076293	0.070333149269865517857	0.04881257737430935908	Good Overlap
seq2_1-seq2_109	0.4080571799870045	0.4137709137709138	0.05139273323512283381	0.2687203401075818426	0.18413146424705925338	Good Overlap
seq2_1-seq2_122	0.0356897341888176	0.0355792368511516	0.0044629643571576433597	0.023309566983643400969	0.016168306467316177507	Good Overlap
seq2_1-seq2_167	0.1484747378455672	0.1511047754811119	0.020840686053725977225	0.09621271285701869072	0.06553932740543681634	Good Overlap
seq2_1-seq2_104	0.8158236057068742	0.8151041666666666	0.11765283527798106212	0.5262061699762168022	0.36102575642096814182	Good Overlap
seq2_1-seq2_181	0.3389189189189189	0.3410560344827586	0.04599261349348371937	0.22260326450194654637	0.15449521974759319317	Good Overlap
seq2_1-seq2_191	0.07076957695769577	0.07160521582733813	0.010130729341345725784	0.045936085965972387482	0.031481668610738128258	Good Overlap
seq2_1-seq2_172	0.05141409187510217	0.05118142424985692	0.005960217553116195051	0.032324597562995416147	0.021668437409480383007	Good Overlap
seq2_1-seq2_170	0.15098415746519442	0.1499639509733237	0.01977641378479017234	0.092805938592653759664	0.061480360149032322512	Good Overlap
seq2_1-seq2_160	0.05036146535618553	0.049975621647976594	0.006939844354482114613	0.03131858498161068586	0.02091622447190316657	Good Overlap
seq2_1-seq2_126	0.03639846743295019	0.03561468742737625	0.004179664259863205695	0.022145133679861252732	0.014487313730697515871	Good Overlap
seq2_1-seq2_128	0.045832118915767994	0.04604064981423472	0.0058535175607698088265	0.026859997867150312041	0.017097154238992791804	Good Overlap
seq2_1-seq2_82	0.08150551589876703	0.0795942255169723	0.011716022398392855884	0.049376380485382804382	0.032143685921143696424	Good Overlap
seq2_1-seq2_90	0.26812366737739873	0.26812366737739873	0.03542410508862565542	0.1666865872665449385	0.11142347740617980375	Good Overlap
seq2_2-seq2_43	0.12671791288143489	0.13137164040778498	0.021046502392908890029	0.08140647957905441345	0.053725876177307307877	Good Overlap
seq2_2-seq2_56	0.09417273673257023	0.09683555248141103	0.014729433028285426939	0.060989056479506834724	0.040917975888934790637	Good Overlap
seq2_2-seq2_48	0.583710407239819	0.5860517435320585	0.090114393194066489716	0.3605090737286173812	0.23751822470822210626	Good Overlap
seq2_2-seq2_80	0.061867935752528254	0.06320541760722348	0.012302595685120225679	0.03914630760371013186	0.02628416505767279533	Good Overlap
seq2_3-seq2_73	0.3633070530577456	0.3631713554987212	0.052651271636171077796	0.23368436693774659641	0.1595842314059120862	Good Overlap
seq2_3-seq2_70	0.4998535871156662	0.4967589864466706	0.07296207756598314853	0.3222835096152280794	0.22056877617515409831	Good Overlap
seq2_3-seq2_51	0.48066298342541436	0.47948317478347297	0.070990315482858063715	0.30410392457018020637	0.2041737149303056717	Good Overlap
seq2_3-seq2_84	0.3224250449257543	0.3215266597215645	0.049786946949429006504	0.20592155823424116311	0.14010503838412488563	Good Overlap
seq2_3-seq2_44	0.3764632627646326	0.37521836785625157	0.053812743947140780942	0.23685910713516487646	0.15892956808348137884	Good Overlap
seq2_3-seq2_88	0.9940009229349331	0.9940257352941176	0.14567120217293999182	0.6418312830042166229	0.44016746355792959856	Good Overlap
seq2_3-seq2_60	0.9956437560503388	0.9955990220048899	0.14279357287562374899	0.6341502209690769869	0.42990699393008520413	Good Overlap
seq2_3-seq2_37	0.991166077738516	0.9913119026933102	0.12770889311510420119	0.66169321776624370204	0.46438134297450240408	Good Overlap
seq2_3-seq2_9	0.315859499733901	0.3145827779258864	0.041564330347328779713	0.1914438978420810715	0.12353594306481196238	Good Overlap
seq2_3-seq2_63	0.15046777546777546	0.14858705560619873	0.022839355979643752392	0.09416238212984882538	0.062935296042967377365	Good Overlap
seq2_3-seq2_4	0.7434733257661748	0.7431818181818182	0.07930378742060969196	0.499925547203884423	0.35428585974856470294	Good Overlap
seq2_3-seq2_78	0.9792060491493384	0.9794776119402985	0.108243009746760216105	0.6244659224053655345	0.42108181325624894582	Good Overlap
seq2_4-seq2_73	0.07100141350440362	0.07110241356816699	0.0068738378839355565366	0.050435209578038412587	0.037027210985667624445	Good Overlap
seq2_4-seq2_84	0.060579793893864975	0.059855421686746985	0.0072540772247104098423	0.04306147546134729691	0.031923935474899761403	Good Overlap
seq2_4-seq2_88	0.3294651866801211	0.3304785894206549	0.056069182517132207004	0.23080415717769190262	0.16819939808740304001	Good Overlap
seq2_4-seq2_70	0.09761257177394983	0.09611018616618738	0.011862755797434513666	0.0670603893919399031	0.048161168792520177612	Good Overlap
seq2_4-seq2_60	0.34863854778430325	0.3433799784714747	0.04443156464284253221	0.23974784066406252453	0.17244415902143038148	Good Overlap
seq2_4-seq2_51	0.0930944055944056	0.09216858684555929	0.011208425116541509777	0.06388099889019828802	0.04604888571441588641	Good Overlap
seq2_4-seq2_44	0.05862112909392125	0.05573309472069538	0.0087632376767842384194	0.039723160096195880743	0.028250046761218403627	Good Overlap
