KEY 	 ALPHA1 	 ALPHA2 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
origSeq_1-origSeq_192	0.13007021891780257	0.13168418882704597	0.015549419567263316933	0.080860281559484718534	0.05303839673821830772	Good Overlap
origSeq_1-origSeq_66	0.45710533994747593	0.4586061399679907	0.047966895294517097563	0.28062647228869918193	0.18422071376518686783	Good Overlap
origSeq_1-origSeq_124	0.13393730594189954	0.13404780130985797	0.01418766720452544272	0.080675096510736063224	0.0521020443890679511	Good Overlap
origSeq_1-origSeq_89	0.4183604792031229	0.4178903408325475	0.04463370901167653649	0.25553728573588768588	0.16754738804516872468	Good Overlap
origSeq_1-origSeq_90	0.29888878336024316	0.29728700618752973	0.03528525892268091758	0.18167360109269025046	0.118314527270168324306	Good Overlap
origSeq_1-origSeq_70	0.4711077844311377	0.47087015126553844	0.05532786313692589333	0.28656875021144017382	0.18713280521476712897	Good Overlap
origSeq_1-origSeq_165	0.25254631486085494	0.2531452840772498	0.027394292677008378108	0.1517973382072394314	0.09761898327579793223	Good Overlap
origSeq_1-origSeq_153	0.43967566056200197	0.4393621485522451	0.051310183548639712768	0.2633995424537737748	0.1707847988933182177	Good Overlap
origSeq_1-origSeq_100	0.404807815914642	0.4031967001804589	0.049930954474116064335	0.2452008817801738133	0.15997271464839758245	Good Overlap
origSeq_1-origSeq_134	0.2844360086767896	0.28604923798358733	0.032354502396261430082	0.1685522164312165074	0.1074371053923071707	Good Overlap
origSeq_1-origSeq_104	0.7370023419203747	0.7374327799859715	0.08193605886411001172	0.43352979646353776883	0.2759227887962285571	Good Overlap
origSeq_1-origSeq_139	0.5075806451612903	0.5048653908530651	0.057132590605795889537	0.29986883050743153945	0.19144751157820547831	Good Overlap
origSeq_1-origSeq_86	0.990975935828877	0.9909729187562688	0.12897299740471246416	0.61511309312157731076	0.4096338197628528079	Good Overlap
origSeq_1-origSeq_181	0.5141409187510217	0.5109428994569689	0.058588256974519291813	0.30425497973135379596	0.19537443729928488825	Good Overlap
origSeq_1-origSeq_186	0.15886015974008394	0.15863236289776575	0.017016994542854177688	0.09679775660210586411	0.06344272986485807928	Good Overlap
origSeq_1-origSeq_145	0.9765494137353434	0.9765297569153395	0.12863908792624770505	0.6027693980139618147	0.39936353536086859298	Good Overlap
origSeq_1-origSeq_45	0.17156208277703605	0.17036211699164344	0.020714230354060214437	0.10289493443329869052	0.06659624582265017368	Good Overlap
origSeq_1-origSeq_155	0.08363383311191244	0.08357585726939137	0.0078046920793051238095	0.05028247399507100002	0.032513580498523517878	Good Overlap
origSeq_1-origSeq_53	0.9659574468085106	0.9664218258132214	0.12017910561538470581	0.5539783526579129386	0.3429455656504892114	Good Overlap
origSeq_1-origSeq_164	0.940677966101695	0.9422680412371134	0.11142083104983142737	0.5062450903476053089	0.30473676042452308278	Good Overlap
origSeq_2-origSeq_93	0.3136209403780902	0.3133713177354831	0.029403143107335814364	0.19560874465371868103	0.1304979718734901331	Good Overlap
origSeq_2-origSeq_68	0.6614052953156823	0.662007623888183	0.07111560941223862095	0.40839120309717202642	0.2701750580383699564	Good Overlap
origSeq_2-origSeq_80	0.12828805519620526	0.12772384034519957	0.013431709091647331984	0.07785396220766583084	0.050816356929566959864	Good Overlap
origSeq_2-origSeq_62	0.9721448467966574	0.9725274725274725	0.12696724207950825062	0.6378743197386151468	0.44174300098910829058	Good Overlap
origSeq_3-origSeq_51	0.6759406465288819	0.677733860342556	0.06570579559226970694	0.4218949341530401447	0.2783150933591912373	Good Overlap
origSeq_3-origSeq_73	0.6535513541134389	0.652752880921895	0.069738139953561819236	0.401963959734892095	0.26512382949952438197	Good Overlap
origSeq_3-origSeq_34	0.9814200398142005	0.9813829787234043	0.101727147347312935774	0.607173822768832502	0.39926118503991469793	Good Overlap
origSeq_3-origSeq_85	0.9301587301587302	0.9289558665231432	0.096902923258152406286	0.6114075435350993672	0.42162890719550799405	Good Overlap
origSeq_5-origSeq_95	0.0945765725716826	0.09628397115917915	0.011828018044697579003	0.06176945326033450893	0.042092136685000055668	Good Overlap
origSeq_5-origSeq_97	0.26216882316697476	0.2662377450980392	0.027897470158460694718	0.1632249061611571216	0.10713452728355912319	Good Overlap
origSeq_5-origSeq_60	0.1518418688230009	0.15153694049973035	0.016094678695930048604	0.09345759210767329004	0.061251207113002916383	Good Overlap
origSeq_5-origSeq_57	0.2136513575234712	0.2148467190271092	0.026707026434588307	0.12945238814490669455	0.08362096175468657785	Good Overlap
origSeq_5-origSeq_82	0.09335963182117028	0.0944511327569224	0.011797468715419779274	0.055971323012088046293	0.03590235458818846735	Good Overlap
origSeq_5-origSeq_96	0.06872630475114948	0.06902669139585517	0.0080385998865451476334	0.040978062577358811473	0.026427084790661721592	Good Overlap
origSeq_5-origSeq_76	0.2957306490801805	0.2967071057192374	0.032517138009288189565	0.16949796715034740097	0.1057383477759611807	Good Overlap
origSeq_5-origSeq_59	0.02682344295425317	0.026376252182703796	0.0032063774013660852592	0.017107197998903590176	0.011596566714840348414	Good Overlap
origSeq_6-origSeq_89	0.8331332533013205	0.8321256038647343	0.085082308716531706215	0.5352340705804837289	0.36583257121344846905	Good Overlap
origSeq_6-origSeq_90	0.28862549386566855	0.28415986608077004	0.03352298109515541618	0.1876233353722891138	0.12839408222804502734	Good Overlap
origSeq_6-origSeq_91	0.1113607188703466	0.11086136308902625	0.0112923113883654301554	0.07146686831614616318	0.04833758920159842468	Good Overlap
