KEY 	 ALPHA 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
origSeq_111:seq5_175	1.0	0.8623163378469605799	0.8623163378469605799	0.659670811103499908	NA
origSeq_111:seq5_40	0.9995833333333334	0.8575148536265922076	0.8575148536265922076	0.6590244722967044425	NA
origSeq_111:seq5_91	0.99958071278826	0.85366098854882394297	0.85366098854882394297	0.65885458260750481396	NA
origSeq_111:seq5_190	0.9995824634655532	0.85465848770421671383	0.85465848770421671383	0.6540997038870922727	NA
origSeq_111:origSeq_42	0.9974747474747475	0.8621862024931861323	0.8621862024931861323	0.72857889358639518084	NA
origSeq_111:seq5_195	0.9995805369127517	0.8668726207981445193	0.8668726207981445193	0.6558856016414247403	NA
origSeq_111:seq5_184	0.9983579638752053	0.85999984403970717857	0.85999984403970717857	0.6653933631967729661	NA
origSeq_111:seq5_28	0.9950678175092479	0.85538318988639305785	0.85538318988639305785	0.66635097644822256123	NA
origSeq_111:origSeq_47	0.9994152046783625	0.8520399579501295771	0.8520399579501295771	0.72172734449454403	NA
origSeq_111:origSeq_116	0.9984187223276407	0.85222600404698324405	0.85222600404698324405	0.74206484807117104047	NA
origSeq_111:origSeq_74	0.9977628635346756	0.8581954522600950664	0.8581954522600950664	0.71920753383608305005	NA
origSeq_111:seq5_76	0.9995805369127517	0.847665061436495003	0.847665061436495003	0.654298888572926288	NA
origSeq_111:seq5_100	0.9982253771073647	0.8757819090282547909	0.8757819090282547909	0.6807887939075214208	NA
origSeq_111:origSeq_46	0.9945596735804149	0.8445536224414190317	0.8445536224414190317	0.7139646053059272055	NA
origSeq_111:origSeq_9	0.96192	0.8290696100147570962	0.8290696100147570962	0.6798328727546324887	NA
origSeq_111:seq5_121	0.9943271352032776	0.8523833784199384822	0.8523833784199384822	0.6419218932960808817	NA
origSeq_111:seq5_115	0.9911003236245954	0.8562162198949488197	0.8562162198949488197	0.6676758995413330656	NA
origSeq_111:seq5_34	0.9941789215686274	0.84790502269810053866	0.84790502269810053866	0.65159717539447447183	NA
origSeq_111:origSeq_144	0.9861954721148537	0.82330157527126350726	0.82330157527126350726	0.74587047901673403686	NA
origSeq_111:seq5_189	0.9960649286768323	0.8584995004037224085	0.8584995004037224085	0.6759662893503371923	NA
origSeq_111:origSeq_58	0.9897959183673469	0.8555552077392635742	0.8555552077392635742	0.74075185498278327576	NA
origSeq_111:origSeq_69	0.9954337899543378	0.85621208414642236946	0.85621208414642236946	0.68596918712674660913	NA
origSeq_111:seq5_149	1.0	0.84169655718413500004	0.84169655718413500004	0.6841189726824333509	NA
origSeq_111:seq5_54	0.9844789356984479	0.8424318006868526728	0.8424318006868526728	0.65296253548487178514	NA
origSeq_111:seq5_140	0.9963724304715841	0.8533473413066054821	0.8533473413066054821	0.66409586235568314493	NA
origSeq_111:seq5_37	0.9958382877526754	0.8722397262370985248	0.8722397262370985248	0.64629363599056910633	NA
origSeq_111:origSeq_14	0.9725448785638859	0.8370538850648858171	0.8370538850648858171	0.7095398984458318814	NA
origSeq_111:origSeq_16	0.9815005138746146	0.82218017403714422736	0.82218017403714422736	0.7256142586737100844	NA
origSeq_111:origSeq_191	0.9893617021276596	0.8346588879005259045	0.8346588879005259045	0.7174357959888583275	NA
