seq2_91	seq2_71	507	0	-	+	+	91	0	5089	0	s	s
seq2_180	seq2_157	19014	0	-	+	+	82	0	6246	0	s	s
seq2_119	seq2_157	11233	0	-	+	+	48	0	3625	0	s	s
seq2_161	seq2_157	7164	0	-	+	+	100	0	7621	0	s	s
seq2_112	seq2_157	5959	0	-	+	+	100	0	7621	0	s	s
seq2_187	seq2_157	5876	0	-	+	+	100	0	7621	0	s	s
seq2_197	seq2_157	5420	0	-	+	+	100	0	7621	0	s	s
seq2_72	seq2_157	5344	0	-	+	+	100	0	7621	0	s	s
seq2_182	seq2_157	4094	0	-	+	+	39	0	2651	0	s	s
seq2_196	seq2_157	4006	0	-	+	+	100	0	7621	0	s	s
seq2_83	seq2_157	3564	0	-	+	+	65	0	4987	0	s	s
seq2_53	seq2_157	1861	0	-	+	+	53	0	2084	0	s	s
seq2_131	seq2_157	1817	0	-	+	+	100	0	7621	0	s	s
seq2_54	seq2_157	1692	0	-	+	+	61	0	2633	0	s	s
seq2_91	seq2_157	985	0	-	+	+	82	0	4611	0	s	s
seq2_71	seq2_157	450	0	-	+	+	100	0	7621	0	s	s
seq2_180	seq2_100	19938	0	-	+	+	59	0	5322	0	s	s
seq2_119	seq2_100	12163	0	-	+	+	30	0	2695	0	s	s
seq2_161	seq2_100	8072	0	-	+	+	100	0	9075	0	s	s
seq2_112	seq2_100	6858	0	-	+	+	100	0	9075	0	s	s
seq2_187	seq2_100	6781	0	-	+	+	100	0	9075	0	s	s
seq2_197	seq2_100	6325	0	-	+	+	83	0	7577	0	s	s
seq2_72	seq2_100	6258	0	-	+	+	100	0	9075	0	s	s
seq2_182	seq2_100	5039	0	-	+	+	25	0	1706	0	s	s
seq2_196	seq2_100	4884	0	-	+	+	100	0	9075	0	s	s
seq2_83	seq2_100	4499	0	-	+	+	47	0	4052	0	s	s
seq2_53	seq2_100	2810	0	-	+	+	29	0	1135	0	s	s
seq2_131	seq2_100	2716	0	-	+	+	100	0	9075	0	s	s
seq2_54	seq2_100	2638	0	-	+	+	39	0	1687	0	s	s
seq2_91	seq2_100	1918	0	-	+	+	66	0	3678	0	s	s
seq2_71	seq2_100	1375	0	-	+	+	100	0	9075	0	s	s
seq2_157	seq2_100	926	0	-	+	+	88	0	6695	0	s	s
seq2_180	seq2_8	21578	0	-	+	+	100	0	1415	0	s	s
seq2_119	seq2_8	13824	0	-	+	+	73	0	1034	0	s	s
seq2_161	seq2_8	9768	0	-	+	+	100	0	1415	0	s	s
seq2_112	seq2_8	8549	0	-	+	+	100	0	1415	0	s	s
seq2_187	seq2_8	8470	0	-	+	+	100	0	1415	0	s	s
seq2_197	seq2_8	8029	0	-	+	+	100	0	1415	0	s	s
seq2_72	seq2_8	7929	0	-	+	+	100	0	1415	0	s	s
seq2_196	seq2_8	6591	0	-	+	+	100	0	1415	0	s	s
seq2_83	seq2_8	6160	0	-	+	+	100	0	1415	0	s	s
seq2_131	seq2_8	4400	0	-	+	+	100	0	1415	0	s	s
seq2_91	seq2_8	3593	0	-	+	+	100	0	1415	0	s	s
seq2_71	seq2_8	3074	0	-	+	+	100	0	1415	0	s	s
seq2_157	seq2_8	2598	0	-	+	+	100	0	1415	0	s	s
seq2_100	seq2_8	1666	0	-	+	+	100	0	1415	0	s	s
seq2_180	seq2_177	21720	0	-	+	+	44	0	3540	0	s	s
seq2_161	seq2_177	9874	0	-	+	+	100	0	8065	0	s	s
seq2_112	seq2_177	8664	0	-	+	+	100	0	8065	0	s	s
seq2_187	seq2_177	8595	0	-	+	+	90	0	7274	0	s	s
seq2_197	seq2_177	8117	0	-	+	+	72	0	5785	0	s	s
seq2_72	seq2_177	8074	0	-	+	+	93	0	7518	0	s	s
seq2_196	seq2_177	6713	0	-	+	+	100	0	8065	0	s	s
seq2_83	seq2_177	6267	0	-	+	+	28	0	2284	0	s	s
seq2_131	seq2_177	4524	0	-	+	+	100	0	8065	0	s	s
seq2_91	seq2_177	3690	0	-	+	+	34	0	1906	0	s	s
seq2_71	seq2_177	3188	0	-	+	+	100	0	8065	0	s	s
seq2_157	seq2_177	2702	0	-	+	+	65	0	4919	0	s	s
seq2_100	seq2_177	1814	0	-	+	+	90	0	7261	0	s	s
seq2_8	seq2_177	102	0	-	+	+	93	0	1313	0	s	s
seq2_180	seq2_193	22037	0	-	+	+	16	0	3223	0	s	s
seq2_161	seq2_193	9781	0	-	+	+	59	0	11617	0	s	s
seq2_112	seq2_193	9018	0	-	+	+	52	0	9729	0	s	s
seq2_187	seq2_193	8923	0	-	+	+	44	0	6946	0	s	s
seq2_197	seq2_193	8465	0	-	+	+	39	0	5437	0	s	s
seq2_72	seq2_193	8397	0	-	+	+	46	0	7195	0	s	s
seq2_196	seq2_193	7114	0	-	+	+	97	0	19265	0	s	s
seq2_83	seq2_193	6616	0	-	+	+	23	0	1935	0	s	s
seq2_131	seq2_193	4825	0	-	+	+	72	0	12158	0	s	s
seq2_91	seq2_193	4033	0	-	+	+	28	0	1563	0	s	s
seq2_71	seq2_193	3507	0	-	+	+	69	0	7965	0	s	s
seq2_157	seq2_193	3046	0	-	+	+	60	0	4575	0	s	s
seq2_100	seq2_193	2143	0	-	+	+	76	0	6932	0	s	s
seq2_8	seq2_193	178	0	-	+	+	87	0	1237	0	s	s
seq2_177	seq2_193	328	0	-	+	+	96	0	7737	0	s	s
seq2_180	seq2_80	21992	0	-	+	+	21	0	3268	0	s	s
seq2_161	seq2_80	9668	0	-	+	+	74	0	11730	0	s	s
seq2_112	seq2_80	8904	0	-	+	+	62	0	9843	0	s	s
seq2_187	seq2_80	8846	0	-	+	+	44	0	7023	0	s	s
seq2_197	seq2_80	8398	0	-	+	+	40	0	5504	0	s	s
seq2_72	seq2_80	8327	0	-	+	+	47	0	7265	0	s	s
seq2_196	seq2_80	6975	0	-	+	+	100	0	15849	0	s	s
seq2_83	seq2_80	6559	0	-	+	+	23	0	1992	0	s	s
seq2_131	seq2_80	4720	0	-	+	+	77	0	12263	0	s	s
seq2_91	seq2_80	3980	0	-	+	+	29	0	1616	0	s	s
seq2_71	seq2_80	3429	0	-	+	+	70	0	8043	0	s	s
seq2_157	seq2_80	3003	0	-	+	+	61	0	4618	0	s	s
seq2_100	seq2_80	2064	0	-	+	+	77	0	7011	0	s	s
seq2_8	seq2_80	402	0	-	+	+	72	0	1013	0	s	s
seq2_177	seq2_80	252	0	-	+	+	97	0	7813	0	s	s
seq2_180	seq2_141	22106	0	-	+	+	19	0	3154	0	s	s
seq2_161	seq2_141	9875	0	-	+	+	70	0	11523	0	s	s
seq2_112	seq2_141	9096	0	-	+	+	58	0	9651	0	s	s
seq2_187	seq2_141	8996	0	-	+	+	43	0	6873	0	s	s
seq2_197	seq2_141	8541	0	-	+	+	39	0	5361	0	s	s
seq2_72	seq2_141	8468	0	-	+	+	46	0	7124	0	s	s
seq2_196	seq2_141	7201	0	-	+	+	100	0	16531	0	s	s
seq2_83	seq2_141	6688	0	-	+	+	22	0	1863	0	s	s
seq2_131	seq2_141	4933	0	-	+	+	73	0	12050	0	s	s
seq2_91	seq2_141	4116	0	-	+	+	26	0	1480	0	s	s
seq2_71	seq2_141	3584	0	-	+	+	69	0	7888	0	s	s
seq2_157	seq2_141	3108	0	-	+	+	59	0	4513	0	s	s
seq2_100	seq2_141	2215	0	-	+	+	76	0	6860	0	s	s
seq2_177	seq2_141	409	0	-	+	+	95	0	7656	0	s	s
seq2_193	seq2_141	73	0	-	+	+	100	0	16531	0	s	s
seq2_80	seq2_141	208	0	-	+	+	99	0	15641	0	s	s
seq2_180	seq2_67	22146	0	-	+	+	82	0	3114	0	s	s
seq2_161	seq2_67	10303	0	-	+	+	100	0	3798	0	s	s
seq2_112	seq2_67	9107	0	-	+	+	100	0	3798	0	s	s
seq2_187	seq2_67	9020	0	-	+	+	100	0	3798	0	s	s
seq2_197	seq2_67	8572	0	-	+	+	100	0	3798	0	s	s
seq2_72	seq2_67	8502	0	-	+	+	100	0	3798	0	s	s
seq2_196	seq2_67	7165	0	-	+	+	100	0	3798	0	s	s
seq2_83	seq2_67	6710	0	-	+	+	48	0	1841	0	s	s
seq2_131	seq2_67	4964	0	-	+	+	100	0	3798	0	s	s
seq2_91	seq2_67	4137	0	-	+	+	38	0	1459	0	s	s
seq2_71	seq2_67	3603	0	-	+	+	100	0	3798	0	s	s
seq2_157	seq2_67	3148	0	-	+	+	100	0	3798	0	s	s
seq2_100	seq2_67	2214	0	-	+	+	100	0	3798	0	s	s
seq2_177	seq2_67	434	0	-	+	+	100	0	3798	0	s	s
seq2_193	seq2_67	116	0	-	+	+	100	0	3798	0	s	s
seq2_80	seq2_67	152	0	-	+	+	100	0	3798	0	s	s
seq2_141	seq2_67	36	0	-	+	+	100	0	3798	0	s	s
seq2_180	seq2_17	22425	0	-	+	+	100	0	2503	0	s	s
seq2_161	seq2_17	10605	0	-	+	+	100	0	2503	0	s	s
seq2_112	seq2_17	9393	0	-	+	+	100	0	2503	0	s	s
seq2_187	seq2_17	9306	0	-	+	+	100	0	2503	0	s	s
seq2_197	seq2_17	8869	0	-	+	+	100	0	2503	0	s	s
seq2_72	seq2_17	8767	0	-	+	+	100	0	2503	0	s	s
seq2_196	seq2_17	7445	0	-	+	+	100	0	2503	0	s	s
seq2_83	seq2_17	7001	0	-	+	+	62	0	1550	0	s	s
seq2_131	seq2_17	5251	0	-	+	+	100	0	2503	0	s	s
seq2_91	seq2_17	4423	0	-	+	+	47	0	1173	0	s	s
seq2_71	seq2_17	3904	0	-	+	+	100	0	2503	0	s	s
seq2_157	seq2_17	3421	0	-	+	+	100	0	2503	0	s	s
seq2_100	seq2_17	2497	0	-	+	+	100	0	2503	0	s	s
seq2_177	seq2_17	712	0	-	+	+	100	0	2503	0	s	s
seq2_193	seq2_17	389	0	-	+	+	100	0	2503	0	s	s
seq2_80	seq2_17	444	0	-	+	+	100	0	2503	0	s	s
seq2_141	seq2_17	319	0	-	+	+	100	0	2503	0	s	s
seq2_67	seq2_17	285	0	-	+	+	100	0	2503	0	s	s
seq2_180	seq2_92	23058	0	-	+	+	73	0	2202	0	s	s
seq2_161	seq2_92	11214	0	-	+	+	100	0	3037	0	s	s
seq2_112	seq2_92	10020	0	-	+	+	100	0	3037	0	s	s
seq2_187	seq2_92	9925	0	-	+	+	100	0	3037	0	s	s
seq2_197	seq2_92	9483	0	-	+	+	100	0	3037	0	s	s
seq2_72	seq2_92	9405	0	-	+	+	100	0	3037	0	s	s
seq2_196	seq2_92	8063	0	-	+	+	100	0	3037	0	s	s
seq2_131	seq2_92	5869	0	-	+	+	100	0	3037	0	s	s
seq2_71	seq2_92	4517	0	-	+	+	100	0	3037	0	s	s
seq2_157	seq2_92	4062	0	-	+	+	100	0	3037	0	s	s
seq2_100	seq2_92	3127	0	-	+	+	100	0	3037	0	s	s
seq2_177	seq2_92	1343	0	-	+	+	100	0	3037	0	s	s
seq2_193	seq2_92	1012	0	-	+	+	100	0	3037	0	s	s
seq2_80	seq2_92	1062	0	-	+	+	100	0	3037	0	s	s
seq2_141	seq2_92	945	0	-	+	+	100	0	3037	0	s	s
seq2_67	seq2_92	909	0	-	+	+	95	0	2889	0	s	s
seq2_17	seq2_92	634	0	-	+	+	75	0	1869	0	s	s
seq2_161	seq2_56	12366	0	-	+	+	67	0	9032	0	s	s
seq2_112	seq2_56	11595	0	-	+	+	53	0	7152	0	s	s
seq2_187	seq2_56	11476	0	-	+	+	33	0	4393	0	s	s
seq2_197	seq2_56	10993	0	-	+	+	22	0	2909	0	s	s
seq2_72	seq2_56	10948	0	-	+	+	35	0	4644	0	s	s
seq2_196	seq2_56	9710	0	-	+	+	100	0	13419	0	s	s
seq2_131	seq2_56	7422	0	-	+	+	71	0	9561	0	s	s
seq2_71	seq2_56	6065	0	-	+	+	47	0	5407	0	s	s
seq2_157	seq2_56	5587	0	-	+	+	27	0	2034	0	s	s
seq2_100	seq2_56	4694	0	-	+	+	48	0	4381	0	s	s
seq2_177	seq2_56	2893	0	-	+	+	64	0	5172	0	s	s
seq2_193	seq2_56	2594	0	-	+	+	100	0	13419	0	s	s
seq2_80	seq2_56	2724	0	-	+	+	98	0	13125	0	s	s
seq2_141	seq2_56	2525	0	-	+	+	100	0	13419	0	s	s
seq2_67	seq2_56	2437	0	-	+	+	36	0	1361	0	s	s
seq2_92	seq2_56	1533	0	-	+	+	50	0	1504	0	s	s
seq2_161	seq2_43	13814	0	-	+	+	100	0	6386	0	s	s
seq2_112	seq2_43	13040	0	-	+	+	89	0	5707	0	s	s
seq2_187	seq2_43	12961	0	-	+	+	46	0	2908	0	s	s
seq2_197	seq2_43	12474	0	-	+	+	22	0	1428	0	s	s
seq2_72	seq2_43	12433	0	-	+	+	49	0	3159	0	s	s
seq2_196	seq2_43	11091	0	-	+	+	100	0	6386	0	s	s
seq2_131	seq2_43	8838	0	-	+	+	100	0	6386	0	s	s
seq2_71	seq2_43	7540	0	-	+	+	62	0	3932	0	s	s
seq2_100	seq2_43	6179	0	-	+	+	45	0	2896	0	s	s
seq2_177	seq2_43	4361	0	-	+	+	58	0	3704	0	s	s
seq2_193	seq2_43	4001	0	-	+	+	100	0	6386	0	s	s
seq2_80	seq2_43	4119	0	-	+	+	100	0	6386	0	s	s
seq2_141	seq2_43	3922	0	-	+	+	100	0	6386	0	s	s
seq2_56	seq2_43	1431	0	-	+	+	100	0	6386	0	s	s
seq2_161	seq2_163	14642	0	-	+	+	100	0	1409	0	s	s
seq2_112	seq2_163	13438	0	-	+	+	100	0	1409	0	s	s
